Time,Time Code,Country Name,Country Code,Access to electricity (% of population) [EG.ELC.ACCS.ZS],GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita (current US$) [NY.GDP.PCAP.CD],"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative) [SE.TER.CUAT.BA.ZS]","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative) [SE.SEC.CUAT.LO.ZS]","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative) [SE.PRM.CUAT.ZS]",Urban population (% of total population) [SP.URB.TOTL.IN.ZS],Urban population growth (annual %) [SP.URB.GROW],Population in the largest city (% of urban population) [EN.URB.LCTY.UR.ZS],Population in urban agglomerations of more than 1 million (% of total population) [EN.URB.MCTY.TL.ZS],Urban population [SP.URB.TOTL],Population density (people per sq. km of land area) [EN.POP.DNST],Population growth (annual %) [SP.POP.GROW],CO2 emissions (kt) [EN.ATM.CO2E.KT],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC]
2019,YR2019,Kyrgyz Republic,KGZ,99.8742370605469,8871026074.19762,1374.03210467421,..,..,..,36.591,2.74593080864618,43.0566867085339,..,2362388,33.6611053180396,2.08787614010317,10050.0001907349,1.55664325620875
2019,YR2019,Lao PDR,LAO,99.0920867919922,18740559554.1632,2598.50552320723,..,..,..,35.645,3.31005992428687,26.1816460344431,..,2570736,31.2480632582322,1.49540481526456,18709.9990844727,2.59426810708029
2019,YR2019,Latvia,LVA,100,34343961072.8235,17945.2222164984,30.9353103637695,..,100,68.222,-0.577885980172143,48.5444775314633,..,1305648,30.755491989008,-0.695239140136066,7570.00017166138,3.95543586167438
2019,YR2019,Lebanon,LBN,99.9748687744141,51953744530.2445,8985.57249887356,..,..,..,88.758,-2.69379833027295,46.9002251600526,41.6277017253996,5131905,565.191300097752,-2.87986589552119,27950.0007629395,4.83404536996868
2019,YR2019,Lesotho,LSO,44.5002098083496,2453980835.24819,1102.56486953249,..,..,..,28.585,2.77446532513445,..,..,636217,73.3103425559947,1.25167812193172,769.999980926514,0.345958255384824
2019,YR2019,Liberia,LBR,23.1000003814697,3319596500,665.878447568436,..,..,..,51.615,2.84540933936628,57.0126890819332,29.4271004148405,2573157,51.7575685215947,1.94236198013985,1179.99994754791,0.23669639765075
2019,YR2019,Libya,LBY,68.6424026489258,69252306372.0232,10542.1492864798,..,..,..,80.393,1.76213968464873,21.9825577575223,17.6724379396348,5281087,3.73341214180979,1.39951441440416,56799.9992370605,8.64655782310429
2019,YR2019,Liechtenstein,LIE,100,6427248943.44939,167019.618092859,..,..,..,14.371,1.01782049157561,..,..,5530,240.5125,0.78525898208049,150.000005960464,3.89792645809636
2019,YR2019,Lithuania,LTU,100,54751510087.7803,19595.1415724355,..,..,..,67.855,-0.00495778237441003,28.3530471602279,..,1895962,44.6205206004471,-0.264704354944785,11729.9995422363,4.19807602212644
2019,YR2019,Luxembourg,LUX,100,69825641851.0117,112621.821337404,..,..,..,91.223,2.22856573933619,..,..,565584,240.827591028798,1.9628449198635,9489.99977111816,15.3064265559542
2019,YR2019,"Macao SAR, China",MAC,100,55204758069.5124,83183.1666089243,..,..,..,100,1.92636052888412,96.7508622729047,..,663653,20171.8237082067,1.92636052888412,..,..
2019,YR2019,Madagascar,MDG,31.0400009155273,14104664514.8681,512.279659659088,..,..,..,37.861,4.31079477041505,30.7970783705796,11.6600819942982,10424320,47.3240529391543,2.52531662828285,4119.99988555908,0.149637883052437
2019,YR2019,Malawi,MWI,11.1999998092651,11025371147.1876,584.362867276266,..,..,..,17.174,4.07245795804194,33.166773447694,5.69606086963942,3240276,200.12024819686,2.68285756018368,1450.00004768372,0.0768523956339848
2019,YR2019,Malaysia,MYS,100,365175135787.568,11132.0239344924,12.3861103057861,76.7779769897461,94.3737335205078,76.607,1.9896693934595,30.9599940724649,23.7175230352865,25130176,99.8448333586973,1.24151463105699,253270.004272461,7.72070021517061
2019,YR2019,Maldives,MDV,100,5609400721.62268,11118.5565375032,..,..,..,40.238,4.04158863107441,..,..,203004,1681.69333333333,2.96723053964137,2109.99989509583,4.18229224332584
2019,YR2019,Mali,MLI,47.8362770080566,17280251193.9527,840.175765032737,..,..,..,43.136,4.95145558813573,28.5092229860265,12.2977384041871,8871964,16.8559191601308,3.12666991376831,5829.99992370605,0.283457953884067
2019,YR2019,Malta,MLT,100,15725847979.4022,31198.2414453028,..,..,..,94.678,4.00115780679613,..,..,477236,1575.19375,3.93135631850717,1659.9999666214,3.29324560594014
2019,YR2019,Marshall Islands,MHL,97.538200378418,232092300,5188.97111429082,..,..,..,77.417,-2.28122892581952,..,..,34627,248.488888888889,-2.78025337337267,180.000007152557,4.024324967639
2019,YR2019,Mauritania,MRT,45.8300323486328,8066126312.31807,1839.964449578,..,..,..,54.507,4.15842105201785,52.6876068474433,28.7184389790798,2389505,4.25327350344426,2.6146547551014,3950.00004768372,0.901034695237842
2019,YR2019,Mauritius,MUS,100,14436353897.9802,11405.7268191397,..,..,..,40.766,-0.0339102930676604,..,..,515980,623.502955665025,0.0322400432027594,4170.00007629395,3.29459100560393
2019,YR2019,Mexico,MEX,99.5999984741211,1269011767478.56,10145.1701829207,..,..,..,80.444,1.21892136003758,21.5375935361822,41.5796711733802,100623628,64.3459507703387,0.860265089734684,449269.989013672,3.59170861408077
2019,YR2019,"Micronesia, Fed. Sts.",FSM,81.2767333984375,412000000,3699.08151446862,..,..,..,22.812,0.885521282973254,..,..,25408,159.112857142857,0.404844283265269,180.000007152557,1.61610363850059
2019,YR2019,Moldova,MDA,100,11971345002.7757,4493.37030323867,20.0525398254395,96.9573364257813,99.4189605712891,42.726,-1.37309834532039,44.3059747908314,..,1138316,92.756093569939,-1.60031653578231,8859.99965667725,3.32554607145542
2019,YR2019,Monaco,MCO,100,7383745662.15157,199377.481831603,..,..,..,100,0.013502018572291,..,..,37034,18270.350271337,0.0135020185722688,..,..
2019,YR2019,Mongolia,MNG,97.2299118041992,14206359006.8095,4394.94714713374,..,..,..,68.543,2.28303638358528,70.07813670674,48.0336465136136,2215604,2.07571898811886,2.13999709629328,23069.9996948242,7.13704541005504
2019,YR2019,Montenegro,MNE,100,5542053845.29274,8909.65333601178,..,..,..,67.15,0.471071314508919,..,..,417692,46.2474349442379,-0.0319870125812963,2599.99990463257,4.17987599373753
2019,YR2019,Morocco,MAR,99.5999984741211,128919944681.869,3498.57397460938,..,..,..,62.994,1.90610808199994,16.2490518526363,21.8743079352788,22869599,81.3453013667936,1.04358412669917,71480.0033569336,1.96890700867326
2019,YR2019,Mozambique,MOZ,29.6744499206543,15390039241.674,508.163674567861,..,..,..,36.528,4.37592130542686,15.0843526575105,9.15634644127018,11062722,38.5126719906407,2.88656653514774,7500,0.247642484818277
2019,YR2019,Myanmar,MMR,68.358528137207,68697759361.231,1295.2014475589,9.34652996063232,42.6302795410156,63.474739074707,30.852,1.59680837351835,32.0459538965065,12.5372990590611,16363966,81.2627730963689,0.70799909760206,36720.0012207031,0.692304948191065
2019,YR2019,Namibia,NAM,55.1770896911621,12541928104.6242,5126.17614357634,..,..,..,51.042,3.68705282894688,33.4220573727435,..,1248816,2.97178879860074,1.68846817343864,4219.99979019165,1.72481153375467
2019,YR2019,Nauru,NRU,100,118724073.809183,9786.02652564979,..,..,..,100,1.72934140105096,..,..,12132,606.6,1.72934140105098,59.9999986588955,4.94559830686577
2019,YR2019,Nepal,NPL,89.9000015258789,34186190995.9565,1185.68267540752,..,..,..,20.153,3.20696476089714,23.682664806622,4.77276750510951,5810613,201.133561213812,1.13635160669166,13449.9998092651,0.466487528837777
2019,YR2019,Netherlands,NLD,100,910194347568.626,52476.2732533327,..,..,..,91.876,1.0760840670841,7.1558423009962,12.3898622728536,15935776,515.143272943273,0.65507157480522,146339.996337891,8.43707462722941
2019,YR2019,New Caledonia,NCL,100,9438130987.37298,34797.5186645024,..,..,..,71.104,0.615825063500159,..,..,192855,14.8375273522976,0.022123893895559,..,..
2019,YR2019,New Zealand,NZL,100,213434571357.984,42865.233643554,..,..,..,86.615,1.68010110761429,36.6827168102647,31.7727345758355,4312734,18.9100300026585,1.59115889619722,34009.9983215332,6.83041418732592
2019,YR2019,Nicaragua,NIC,88.0583267211914,12596636042.2321,1890.27306467363,..,..,..,58.76,1.79135634531167,26.9547225262672,15.8385959983937,3915722,55.3758018946319,1.38548472522896,5239.99977111816,0.786323459138814
2019,YR2019,Niger,NER,18.9745712280273,12916455161.1081,550.963555536013,..,..,..,16.517,4.32399204685123,32.3208712483649,5.33843799828805,3872145,18.507454803821,3.76544488542259,2150.00009536743,0.0917102782590997
2019,YR2019,Nigeria,NGA,55.4000015258789,448120015209.524,2204.18157415589,..,..,..,51.157,4.0501895683177,13.3682896483718,16.4712686230268,104004479,223.222648967357,2.44820069834557,115279.998779297,0.567031242867457
2019,YR2019,North Macedonia,MKD,100,12606338448.547,6070.38805358275,..,..,..,58.208,0.444732600494142,48.7880562738976,..,1208802,82.3431403647898,0.022971838409121,8300.00019073486,3.99673721344351
2019,YR2019,Northern Mariana Islands,MNP,100,1182000000,23707.3288138313,..,..,..,91.708,-0.792928826655006,..,..,45724,108.386956521739,-0.890563183033054,..,..
2019,YR2019,Norway,NOR,100,404941363636.364,75719.7528965342,29.2899303436279,99.188232421875,99.7143783569336,82.616,1.12148861779611,23.2391882881288,19.1992888418174,4418218,14.6479975020132,0.675061373245644,35950.0007629395,6.7222699848575
2019,YR2019,Oman,OMN,100,88060858257.4772,19132.1522739094,..,..,..,85.443,1.09866027064822,38.1828916865404,32.6246076274103,3932743,14.8716252019386,0.0350068045198641,76029.9987792969,16.5183208841499
2019,YR2019,Pakistan,PAK,74.1276931762695,320909489229.723,1437.16590678288,..,25.7791996002197,49.5546798706055,36.907,2.26311562302006,19.1011326894319,19.6000081148882,82410851,289.660232461602,1.6079813474837,190570.007324219,0.853451601070211
2019,YR2019,Palau,PLW,100,278900000,15567.0908684974,..,..,..,80.47,0.961813938160846,..,..,14417,38.9478260869565,0.290665380719677,250,13.9540075909801
2019,YR2019,Panama,PAN,95.8163299560547,66984400000,15826.0823544866,19.6298198699951,69.4722290039063,87.4964981079102,68.059,2.11786043713359,63.2396370363453,43.0402652596602,2880619,57.0575896468051,1.60228973055272,13340.0001525879,3.15177774263441
2019,YR2019,Papua New Guinea,PNG,59.6629753112793,24751344560.8856,2593.80465015989,..,..,..,13.25,2.87334569635217,29.6206279920815,..,1264379,21.0716027028221,2.26018781066996,7579.99992370605,0.794342262981161
2019,YR2019,Paraguay,PRY,99.6999969482422,37925338329.1494,5807.83879407975,13.9921102523804,52.6143417358398,76.3342437744141,61.879,1.81282175775756,81.1529642649878,50.2166453854854,4040715,16.436008054367,1.33657480808218,8210.00003814697,1.25726911931851
2019,YR2019,Peru,PER,95.5513610839844,228323495040.901,6955.80995882668,..,..,..,78.099,2.15586797421009,41.1716262764138,32.1546281643051,25635888,25.64442265625,1.90972560807882,56750,1.72887251525604
2019,YR2019,Philippines,PHL,95.6450805664063,376823278560.849,3413.84792378255,24.4117908477783,71.2324905395508,82.3941421508789,47.149,2.16977115658954,26.3220257613615,14.0276483218948,52043445,370.194197940772,1.65518369204871,145419.998168945,1.31743920046954
2019,YR2019,Poland,POL,100,596054591863.312,15699.9113500703,..,..,..,60.037,-0.0593988549139279,7.79145848443747,4.67775788397221,22793332,124.025595374212,-0.0244271070993493,295130.004882813,7.77364183861292
2019,YR2019,Portugal,PRT,100,239986922638.902,23330.817288932,20.7237701416016,57.9531211853027,92.8314971923828,65.764,0.868176935448447,43.4921765446235,41.3357309646856,6764658,112.288582794065,0.0237334946497115,44639.9993896484,4.33976842606964
2019,YR2019,Puerto Rico,PRI,100,105126400000,32916.866800639,..,..,..,93.576,0.00849952015032448,82.0260857257295,76.7567274760826,2988531,360.055693348365,0.0106465459574109,..,..
2019,YR2019,Qatar,QAT,100,175837550989.011,62637.2751084291,..,..,..,99.188,1.50674795331627,25.7142190171094,..,2784440,244.319843342037,1.45331728352711,91970.0012207031,32.7617749211246
2019,YR2019,Romania,ROU,100,251019278416.197,12958.0755553785,..,91.1620101928711,98.7381134033203,54.084,-0.367674303311632,17.2978579095734,9.35537337866143,10476962,84.1952712100139,-0.526814821936341,73949.9969482422,3.81743447683141
2019,YR2019,Russian Federation,RUS,100,1693113904262.89,11536.2509765625,..,..,..,74.587,0.15711497920048,11.5832960242302,23.3189549863077,107708298,8.81769599441163,-0.0495686654330689,1703589.96582031,11.7972029330523
2019,YR2019,Rwanda,RWA,40.3686065673828,10356327149.4262,806.879981050775,..,..,..,17.313,2.98169349983544,49.2679089593399,8.52975155176911,2222128,520.268666396433,2.39079436618151,1330.00004291534,0.10362268340321
2019,YR2019,Samoa,WSM,99.1999969482422,912944537.815126,4308.27275342784,..,..,..,18.056,0.0156825845220625,..,..,38262,76.2248201438849,1.04553544180183,300.000011920929,1.4157288026282
2019,YR2019,San Marino,SMR,100,1616188702.34405,47287.3983949924,..,..,..,97.368,0.20755944702433,..,..,33278,569.633333333333,0.0643896179357351,..,..
2019,YR2019,Sao Tome and Principe,STP,74.9672012329102,427425039.684339,1991.73826385183,..,..,..,73.598,2.61459509896556,..,..,157941,223.540625,1.52840326719874,150.000005960464,0.698978121801425
2019,YR2019,Saudi Arabia,SAU,100,803616264791.024,22430.238229402,..,..,..,84.065,2.54782890854645,23.4763302489598,45.4470301218382,30118272,16.6662923491294,2.28458901092139,523780.029296875,14.6195533262224
2019,YR2019,Senegal,SEN,70.4000015258789,23398811423.578,1462.35433280275,..,..,..,47.653,3.66974973175095,40.0934339446851,19.1057236518642,7624852,83.1079883654495,2.69763115886709,10619.9998855591,0.663717595132331
2019,YR2019,Serbia,SRB,99.8000030517578,51514222381.8428,7417.20364852201,15.5152702331543,91.7877426147461,98.5257797241211,56.26,-0.237549080779022,35.6687547618115,20.0672403453591,3907389,79.4104161902584,-0.536610017822353,45950.0007629395,6.61604693907974
2019,YR2019,Seychelles,SYC,100,1684373490.19831,17253.5056614424,..,..,..,57.119,1.63992935453116,..,..,55762,212.228260869565,0.887925293341637,610.000014305115,6.24839963436737
2019,YR2019,Sierra Leone,SLE,22.7000007629395,4076578542.56207,506.606894364098,..,..,..,42.484,3.34774527713255,34.1782956484704,14.5203053923857,3418614,111.482793017456,2.33284062492806,899.999976158142,0.111845310494787
2019,YR2019,Singapore,SGP,100,375472731271.075,65831.1894308765,32.3696517944336,82.1780471801758,88.5075988769531,100,1.14428330688929,100,100,5703569,7965.87849162011,1.14428330688929,47380.0010681152,8.30707949147546
2019,YR2019,Sint Maarten (Dutch part),SXM,100,..,..,..,..,..,100,1.72846502838339,..,..,41608,1223.76470588235,1.72846502838337,..,..
2019,YR2019,Slovak Republic,SVK,100,105720354988.541,19383.4810445228,22.8579196929932,99.0162200927734,99.7565383911133,53.729,0.140930440682143,14.7590531039677,..,2930459,113.43899750416,0.135328072840865,31079.9999237061,5.69841625532024
2019,YR2019,Slovenia,SVN,100,54331588482.3058,26016.078683914,21.5090999603271,98.171012878418,99.8007278442383,54.822,1.21011117651077,..,..,1144894,103.711934605987,0.696304046333357,13600.0003814697,6.51220937780615
2019,YR2019,Solomon Islands,SLB,69.8094177246094,1619154819.29185,2398.77275659429,..,..,..,24.21,4.28278376332073,..,..,163416,24.115505537692,2.36010120913781,360.000014305115,0.533338885447871
2019,YR2019,Somalia,SOM,49.2000007629395,6485000000,405.786763279583,..,..,..,45.554,4.92122036199492,29.9425655150512,13.6400355415392,7280121,25.4747027130424,3.63316490449428,689.999997615814,0.0431754611712322
2019,YR2019,South Africa,ZAF,85,388531954110.604,6688.78727128797,8.01776027679443,81.8046798706055,86.2785263061523,66.856,2.04726576560918,14.5105530801193,35.8708183776919,38834681,47.8835494481036,1.29507386292128,439640.014648438,7.5686401152277
2019,YR2019,South Sudan,SSD,6.70700693130493,..,..,..,..,..,19.899,1.93967992599927,18.5554846340587,..,2078981,16.5329482695868,0.502203354157719,1700.00004768372,0.162715772851441
2019,YR2019,Spain,ESP,100,1394320055129.41,29581.5185513299,..,..,..,80.565,1.0210350775988,17.2723698767855,25.6713903561393,37974181,94.3508089023978,0.717715637103499,239979.995727539,5.09135092007508
2019,YR2019,Sri Lanka,LKA,99.7585678100586,89014990791.9051,4082.69461963515,..,81.0301971435547,..,18.585,1.2001131645543,14.9591519236502,..,4052088,352.431694638296,0.611875945764341,23780.0006866455,1.09067562659476
2019,YR2019,St. Kitts and Nevis,KNA,100,1107840740.74074,23219.3314206225,..,..,..,30.799,-0.0272164388969961,..,..,14695,183.507692307692,-0.102646830627199,250,5.23977196512408
2019,YR2019,St. Lucia,LCA,99.5021820068359,2094201725.17451,11726.7697662964,..,46.8031387329102,..,18.754,0.794404405563528,..,..,33491,292.759016393443,0.389934037054534,540.000021457672,3.02380417765225
2019,YR2019,St. Martin (French part),MAF,100,..,..,..,..,..,..,..,..,..,..,662.42,-2.18305595098921,..,..
2019,YR2019,St. Vincent and the Grenadines,VCT,100,910149703.703704,8674.37100857481,..,..,..,52.614,0.453886037023658,..,..,55205,269.035897435897,-0.339668745500942,259.999990463257,2.47798397376441
2019,YR2019,Sudan,SDN,53.9625396728516,32338079165.2893,748.010925292969,..,..,..,34.936,3.73868977213874,37.5932528243003,13.1335787975845,15103564,23.1435187366167,2.89358996893094,20620.0008392334,0.476960503374967
2019,YR2019,Suriname,SUR,97.8254165649414,4016040575.08796,6690.04478601228,..,..,..,66.095,1.15619360483396,..,..,396769,3.84808333333333,1.10317898471941,2650.00009536743,4.41445224207094
2019,YR2019,Sweden,SWE,100,533879529188.454,51939.4297445291,25.07958984375,92.0146331787109,100,87.708,1.33004433880562,17.8365455754294,15.6440770289624,9015406,25.2376654802124,1.01372226345511,35000,3.4050379189887
2019,YR2019,Switzerland,CHE,100,721369112726.724,84121.9310304414,..,97.1908187866211,99.5933609008789,73.849,0.783765811954327,21.8402753049658,16.1288261141327,6332759,217.007629561978,0.713313668444329,37380.0010681152,4.35904146198319
2019,YR2019,Syrian Arab Republic,SYR,89.2692108154297,22443299775.342,1116.67924613649,..,..,..,54.821,5.08891498522441,21.3616242130422,27.3759393292481,11018062,109.449714099003,3.87953676012686,25709.9990844727,1.27921574292573
2019,YR2019,Tajikistan,TJK,99.6332092285156,8300784856.87904,889.02026237745,..,..,..,27.309,2.90530909497279,35.0541719839896,..,2549842,67.2743209164925,2.26242493497438,9420.00007629395,1.00888904890509
2019,YR2019,Tanzania,TZA,37.6596870422363,61136873692.3985,1052.02172851563,..,..,..,34.5,5.14263088058471,30.8300719789466,12.4080424195524,20656040,67.5915319485211,3.02174626028,12449.9998092651,0.207941598929037
2019,YR2019,Thailand,THA,99.9000015258789,544081056184.697,7630.03960991873,15.6279296875,49.5755195617676,71.2142715454102,50.692,1.72925235944288,28.633383748305,19.8726483678923,36147331,139.57557008358,0.252691237274251,267089.996337891,3.74559494087468
2019,YR2019,Timor-Leste,TLS,90.7986526489258,2028551627.60532,1584.26384378261,..,..,..,30.947,2.66220728193258,..,..,396257,86.1088096839274,1.46272712419968,620.000004768372,0.484209313350878
2019,YR2019,Togo,TGO,52.363109588623,7220395247.7424,875.932659234798,..,..,..,42.248,3.71241466988763,51.2645647920398,21.658251137255,3482542,151.555322669608,2.41162991553907,2369.99988555908,0.287513388244642
2019,YR2019,Tonga,TON,98.4000015258789,512057749.020644,4879.0173416227,..,..,..,23.107,-0.292343691213997,..,..,24251,145.765277777778,-0.18943275806294,159.999996423721,1.52452093285172
2019,YR2019,Trinidad and Tobago,TTO,100,23849557811.8957,15690.9630955493,..,..,..,53.187,1.01375782565234,67.3239586451564,..,808418,296.287524366472,1.00812051332522,17190.0005340576,11.3095456997461
2019,YR2019,Tunisia,TUN,100,41906113685.9324,3477.88377711232,..,..,..,69.254,1.41684656173721,27.8960414311859,19.319124723615,8344632,77.5573764160659,0.969662162376028,29909.9998474121,2.48229897962756
2019,YR2019,Turkiye,TUR,100,759937390496.669,9103.04337531894,..,66.0219192504883,91.03515625,75.63,1.45469084070824,23.7065746883477,36.9383456615465,63137198,108.469893325364,0.808683227368703,396839.996337891,4.75361752810222
2019,YR2019,Turkmenistan,TKM,99.9000015258789,45231428571.4286,7344.64823305792,..,..,..,52.048,2.40548949351414,25.8339692525022,..,3205334,13.1049730810972,1.52748266915759,72870.002746582,11.8325808805801
2019,YR2019,Turks and Caicos Islands,TCA,100,1197415000,27795.1485608171,..,..,..,93.36,4.04656758681758,..,..,40219,45.3473684210526,3.76787271375568,..,..
2019,YR2019,Tuvalu,TUV,99.6999969482422,54223149.1136601,4949.17388770172,..,..,..,63.215,2.16003727953707,..,..,6926,365.2,0.834063769243882,9.99999977648258,0.912741856195927
2019,YR2019,Uganda,UGA,41.2999992370605,35353060634.2022,823.138950454868,..,..,..,24.361,5.83418165218129,29.9889370222669,7.30560468349962,10462825,214.188509874327,3.39509056427404,5860.0001335144,0.136440643979205
2019,YR2019,Ukraine,UKR,100,153882982016.281,3661.45629882813,..,..,..,69.473,-0.356674336327923,9.64228118906253,12.2019290543956,30836427,76.6071850189852,-0.530994160113763,174729.995727539,3.93658353086744
2019,YR2019,United Arab Emirates,ARE,100,417989721734.494,45376.1708381558,46.6314582824707,84.1677169799805,92.9965362548828,86.789,1.08720440281233,35.4369423262021,64.2019997053733,7994705,129.705111236271,0.779087177439076,188860.000610352,20.5022832059804
2019,YR2019,United Kingdom,GBR,100,2857057847953.02,42747.080460496,..,..,..,83.652,0.868230886876796,16.4130611231022,26.9586881996074,55909924,276.263080229819,0.564131113399897,348920.013427734,5.22051448799294
2019,YR2019,United States,USA,100,21380976119000,65120.3946628653,..,..,..,82.459,0.701867775195684,6.9457372296384,46.4737333909952,270737596,35.8931756713915,0.455381285963537,4817720.21484375,14.6734106066885
2019,YR2019,Uruguay,URY,99.9000015258789,61231149880.5857,17859.9314960921,11.8412799835205,57.6345405578613,91.3179779052734,95.426,0.136356775420801,53.3287443368584,50.8894942231222,3271594,19.588669866301,0.0398806735871464,6489.99977111816,1.89300628108203
2019,YR2019,Uzbekistan,UZB,100,59907674027.4676,1784.00981608195,16.4321002960205,99.9171905517578,100,50.433,1.78728410777758,14.7047476029457,7.41604539559594,16935578,76.2228325634711,1.87647016682647,116709.999084473,3.47554445038462
2019,YR2019,Vanuatu,VUT,64.5901870727539,936526267.622513,3076.58988588361,..,..,..,25.394,2.83542240269294,..,..,77300,24.9716160787531,2.36207637358082,209.999993443489,0.689872647677064
2019,YR2019,"Venezuela, RB",VEN,99.9768142700195,..,..,..,..,..,88.24,-2.8687247520784,11.4826733344252,32.5530449853397,25564613,32.8458511422255,-2.90499574537726,112339.996337891,3.87757923272497
2019,YR2019,Vietnam,VNM,99.4000015258789,334365257436.758,3491.09127354876,10.2479000091553,65.3397903442383,88.6342315673828,36.628,2.85915028568362,23.8630742893552,17.4735381405226,35081096,305.577071681306,0.904491214904611,336489.990234375,3.51327550460568
2019,YR2019,Virgin Islands (U.S.),VIR,100,4117000000,38596.0307118282,..,..,..,95.832,-0.194483190622117,..,..,102223,304.768571428571,-0.310759832621892,..,..
2019,YR2019,West Bank and Gaza,PSE,100,17133500000,3656.85827137011,..,..,..,76.44,2.87351814806851,19.3587342326344,..,3581448,778.290033222591,2.51178246264674,..,..
2019,YR2019,"Yemen, Rep.",YEM,72.7510757446289,..,..,..,..,..,37.273,4.13361280897488,24.445277324343,9.11148811138385,11758398,59.7509157717295,2.42620792944992,11100.0003814697,0.351859419470324
2019,YR2019,Zambia,ZMB,43,23308667781.2258,1268.12094056241,..,..,..,44.072,4.2657281847367,32.6717110392705,14.3990768030666,8100644,24.7252142213374,3.00761810683645,6800.00019073486,0.369957765009845
2019,YR2019,Zimbabwe,ZWE,46.7814750671387,21832234925.5021,1421.86859641758,..,..,..,32.21,1.99235149035129,30.7601584319691,9.90784655655162,4945719,39.6913739175391,1.98925274777043,11760.0002288818,0.765893875563726
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,
Last Updated: 03/30/2023,,,,,,,,,,,,,,,,,,
